,Date,Price/Earnings,Price/Bookvalue,Dividend Yield,Sensex,Shares Traded(Cr),Turnover (Rs Cr),Price/Earnings,Price/Bookvalue,Dividend Yield,50d TPE,50-d std,,,1/Div yield
1849,3/16/1999,14.79,2.73,1.53,3744.18,-,-,14.79,2.73,1.53,13.84,1.35181345,,,0.653594771
1850,3/17/1999,14.51,2.68,1.56,3672.71,-,-,14.51,2.68,1.56,13.90409091,1.336773377,,,0.641025641
1851,3/19/1999,14.51,2.68,1.56,3672.63,-,-,14.51,2.68,1.56,13.96318182,1.32400901,,,0.641025641
1852,3/22/1999,14.71,2.72,1.54,3713.18,-,-,14.71,2.72,1.54,14.03272727,1.313457797,,,0.649350649
1853,3/23/1999,14.88,2.75,1.52,3757.5,-,-,14.88,2.75,1.52,14.10727273,1.303889136,,,0.657894737
1854,3/24/1999,14.59,2.7,1.56,3682.69,-,-,14.59,2.7,1.56,14.16818182,1.293210306,,,0.641025641
1855,3/26/1999,14.25,2.63,1.59,3597.58,-,-,14.25,2.63,1.59,14.22272727,1.284291881,,,0.628930818
1856,3/30/1999,14.59,2.7,1.55,3683.49,-,-,14.59,2.7,1.55,14.29636364,1.280564456,,,0.64516129
1857,3/31/1999,14.81,2.74,1.53,3739.96,-,-,14.81,2.74,1.53,14.37909091,1.280272593,,,0.653594771
1858,4/1/1999,14.6,2.7,1.55,3686.29,-,-,14.6,2.7,1.55,14.45363636,1.279641956,,,0.64516129
1859,4/5/1999,13.94,2.58,1.63,3519.39,-,-,13.94,2.58,1.63,14.50636364,1.276386806,,,0.613496933
1860,4/6/1999,14.14,2.61,1.6,3569.47,-,-,14.14,2.61,1.6,14.53863636,1.27364561,,,0.625
1861,4/7/1999,14.21,2.63,1.6,3586.8,-,-,14.21,2.63,1.6,14.55181818,1.273115164,,,0.625
1862,4/8/1999,14.01,2.59,1.62,3538.17,-,-,14.01,2.59,1.62,14.535,1.274663805,,,0.617283951
1863,4/9/1999,13.63,2.52,1.66,3441.19,-,-,13.63,2.52,1.66,14.50772727,1.273953473,,,0.602409639
1864,4/12/1999,13.72,2.54,1.65,3463.77,-,-,13.72,2.54,1.65,14.47590909,1.272506827,,,0.606060606
1865,4/13/1999,13.72,2.54,1.65,3464.52,-,-,13.72,2.54,1.65,14.42909091,1.274386096,,,0.606060606
1866,4/15/1999,13.3,2.46,1.71,3357.12,-,-,13.3,2.46,1.71,14.35409091,1.273839949,,,0.584795322
1867,4/16/1999,14.15,2.62,1.6,3572.91,-,-,14.15,2.62,1.6,14.325,1.277800355,,,0.625
1868,4/17/1999,13.18,2.44,1.72,3326.98,-,-,13.18,2.44,1.72,14.26454545,1.279040292,,,0.581395349
1869,4/19/1999,13.67,2.53,1.66,3451.43,-,-,13.67,2.53,1.66,14.22090909,1.282351092,,,0.602409639
1870,4/20/1999,13.64,2.52,1.66,3443.99,-,-,13.64,2.52,1.66,14.16136364,1.282087154,,,0.602409639
1871,4/21/1999,14.07,2.6,1.61,3464.54,-,-,14.07,2.6,1.61,14.12863636,1.286350618,,,0.621118012
1872,4/22/1999,13.84,2.56,1.64,3408.74,-,-,13.84,2.56,1.64,14.09818182,1.290679333,,,0.609756098
1873,4/23/1999,13.83,2.56,1.64,3406.59,-,-,13.83,2.56,1.64,14.06727273,1.295131514,,,0.609756098
1874,4/26/1999,13.18,2.44,1.72,3245.27,-,-,13.18,2.44,1.72,13.99772727,1.296592945,,,0.581395349
1875,4/28/1999,13.29,2.46,1.71,3272.71,-,-,13.29,2.46,1.71,13.92545455,1.298350899,,,0.584795322
1876,4/29/1999,13.5,2.5,1.68,3325.69,-,-,13.5,2.5,1.68,13.87590909,1.300627533,,,0.595238095
1877,5/3/1999,13.72,2.53,1.65,3378.4,-,-,13.72,2.53,1.65,13.85181818,1.304187663,,,0.606060606
1878,5/4/1999,14.22,2.63,1.59,3502.95,-,-,14.22,2.63,1.59,13.835,1.309842755,,,0.628930818
1879,5/5/1999,14.44,2.67,1.57,3557.07,-,-,14.44,2.67,1.57,13.81818182,1.317470956,,,0.636942675
1880,5/6/1999,14.82,2.74,1.53,3648.86,-,-,14.82,2.74,1.53,13.82818182,1.328391967,,,0.653594771
1881,5/7/1999,15.05,2.78,1.51,3707.75,-,-,15.05,2.78,1.51,13.87863636,1.341627221,,,0.662251656
1882,5/10/1999,15.51,2.87,1.46,3820.25,-,-,15.51,2.87,1.46,13.94090909,1.359561197,,,0.684931507
1883,5/11/1999,15.84,2.93,1.43,3900.49,-,-,15.84,2.93,1.43,14.015,1.380968698,,,0.699300699
1884,5/12/1999,15.74,2.91,1.44,3876.89,-,-,15.74,2.91,1.44,14.09363636,1.400644056,,,0.694444444
1885,5/13/1999,16.3,3.01,1.39,4014.68,-,-,16.3,3.01,1.39,14.215,1.426630675,,,0.71942446
1886,5/14/1999,16.55,3.06,1.37,4075.47,-,-,16.55,3.06,1.37,14.34363636,1.454718499,,,0.729927007
1887,5/17/1999,16.41,3.03,1.38,4039.39,-,-,16.41,3.03,1.38,14.46590909,1.47950943,,,0.724637681
1888,5/18/1999,16.6,3.07,1.37,4085.11,-,-,16.6,3.07,1.37,14.61590909,1.507010078,,,0.729927007
1889,5/19/1999,16.76,3.1,1.35,4123.58,-,-,16.76,3.1,1.35,14.73454545,1.535547318,,,0.740740741
1890,5/20/1999,16.58,3.06,1.37,4079.45,-,-,16.58,3.06,1.37,14.88909091,1.561077525,,,0.729927007
1891,5/21/1999,16.32,3.02,1.39,4015.75,-,-,16.32,3.02,1.39,15.00954545,1.58143268,,,0.71942446
1892,5/24/1999,16.37,3.03,1.39,4028.98,-,-,16.37,3.03,1.39,15.13363636,1.602048517,,,0.71942446
1893,5/25/1999,16.5,3.05,1.37,4060.08,-,-,16.5,3.05,1.37,15.24409091,1.624828673,,,0.729927007
1894,5/26/1999,16.15,2.98,1.4,3973.3,-,-,16.15,2.98,1.4,15.34909091,1.643529746,,,0.714285714
1895,5/27/1999,15.7,2.9,1.45,3862.45,-,-,15.7,2.9,1.45,15.43409091,1.657509257,,,0.689655172
1896,5/28/1999,15.33,2.83,1.48,3773.32,-,-,15.33,2.83,1.48,15.53181818,1.668671257,,,0.675675676
1897,5/31/1999,16.11,2.98,1.41,3963.56,-,-,16.11,2.98,1.41,15.66,1.686783372,,,0.709219858
1898,6/1/1999,15.9,2.94,1.43,3912,-,-,15.9,2.94,1.43,15.76909091,1.702241261,,,0.699300699
1899,6/2/1999,16,2.96,1.42,3935.82,-,-,16,2.96,1.42,15.87272727,1.718566778,,,0.704225352
1900,6/3/1999,16.17,2.99,1.4,3976.88,-,-,16.17,2.99,1.4,15.96136364,1.736230824,,,0.714285714
1901,6/4/1999,16.43,3.04,1.38,4042.52,-,-,16.43,3.04,1.38,16.05181818,1.756192532,,,0.724637681
1902,6/7/1999,16.4,3.03,1.38,4035.32,-,-,16.4,3.03,1.38,16.12363636,1.775435245,,,0.724637681
1903,6/8/1999,16.53,3.05,1.37,4066.82,-,-,16.53,3.05,1.37,16.19090909,1.795105572,,,0.729927007
1904,6/9/1999,16.43,3.04,1.38,4041.89,-,-,16.43,3.04,1.38,16.23272727,1.813343235,,,0.724637681
1905,6/10/1999,16.49,3.05,1.38,4056.47,-,-,16.49,3.05,1.38,16.26227273,1.831833014,,,0.724637681
1906,6/11/1999,16.14,2.98,1.41,3969.36,-,-,16.14,2.98,1.41,16.28045455,1.846090008,,,0.709219858
1907,6/14/1999,16.06,2.97,1.41,3950.96,-,-,16.06,2.97,1.41,16.26954545,1.858985172,,,0.709219858
1908,6/15/1999,15.86,2.93,1.43,3901.73,-,-,15.86,2.93,1.43,16.23818182,1.869442297,,,0.699300699
1909,6/16/1999,16.35,3.02,1.39,4021.4,-,-,16.35,3.02,1.39,16.23545455,1.883130303,,,0.71942446
1910,6/17/1999,16.77,3.1,1.35,4125.25,-,-,16.77,3.1,1.35,16.24318182,1.900112942,,,0.740740741
1911,6/18/1999,16.71,3.09,1.36,4109.89,-,-,16.71,3.09,1.36,16.24090909,1.916587852,,,0.735294118
1912,6/21/1999,17.11,3.16,1.33,4210.36,-,-,17.11,3.16,1.33,16.265,1.936297517,,,0.751879699
1913,6/22/1999,17.3,3.2,1.31,4254.86,-,-,17.3,3.2,1.31,16.30954545,1.956622192,,,0.763358779
1914,6/23/1999,16.9,3.12,1.34,4157.13,-,-,16.9,3.12,1.34,16.33363636,1.971378953,,,0.746268657
1915,6/24/1999,16.75,3.09,1.35,4119.73,-,-,16.75,3.09,1.35,16.345,1.984487179,,,0.740740741
1916,6/25/1999,16.71,3.09,1.36,4111.77,-,-,16.71,3.09,1.36,16.37045455,1.998462971,,,0.735294118
1917,6/28/1999,16.9,3.12,1.34,4158.67,-,-,16.9,3.12,1.34,16.425,2.012729297,,,0.746268657
1918,6/29/1999,16.95,3.13,1.34,4170.83,-,-,16.95,3.13,1.34,16.49863636,2.026849191,,,0.746268657
1919,6/30/1999,16.83,3.11,1.35,4140.73,-,-,16.83,3.11,1.35,16.53136364,2.04009621,,,0.740740741
1920,7/1/1999,16.85,3.11,1.35,4144.52,-,-,16.85,3.11,1.35,16.57454545,2.052789703,,,0.740740741
1921,7/2/1999,17.05,3.15,1.33,4194.55,-,-,17.05,3.15,1.33,16.62227273,2.065669617,,,0.751879699
1922,7/5/1999,17.51,3.23,1.3,4306.4,-,-,17.51,3.23,1.3,16.68318182,2.082917973,,,0.769230769
1923,7/6/1999,17.61,3.25,1.29,4332.7,-,-,17.61,3.25,1.29,16.73681818,2.099180118,,,0.775193798
1924,7/7/1999,17.57,3.25,1.29,4321.51,-,-,17.57,3.25,1.29,16.79,2.114946797,,,0.775193798
1925,7/8/1999,17.59,3.25,1.29,4326.41,-,-,17.59,3.25,1.29,16.83818182,2.130929583,,,0.775193798
1926,7/9/1999,17.73,3.28,1.28,4362.87,-,-,17.73,3.28,1.28,16.89727273,2.148723435,,,0.78125
1927,7/12/1999,18.64,3.44,1.22,4585.63,-,-,18.64,3.44,1.22,16.995,2.177054242,,,0.819672131
1928,7/13/1999,18.76,3.47,1.21,4615.2,-,-,18.76,3.47,1.21,17.11409091,2.206542778,,,0.826446281
1929,7/14/1999,19.15,3.54,1.18,4710.25,-,-,19.15,3.54,1.18,17.25454545,2.239830696,,,0.847457627
1930,7/15/1999,19.02,3.52,1.19,4679.92,-,-,19.02,3.52,1.19,17.39818182,2.270668334,,,0.840336134
1931,7/16/1999,18.86,3.49,1.2,4639.94,-,-,18.86,3.49,1.2,17.51227273,2.298336975,,,0.833333333
1932,7/19/1999,19.17,3.54,1.18,4716.81,-,-,19.17,3.54,1.18,17.62136364,2.328985661,,,0.847457627
1933,7/20/1999,18.77,3.47,1.21,4617.82,-,-,18.77,3.47,1.21,17.715,2.354131122,,,0.826446281
1934,7/21/1999,18.94,3.5,1.2,4659.59,-,-,18.94,3.5,1.2,17.79818182,2.380006245,,,0.833333333
1935,7/22/1999,19.22,3.55,1.18,4728.78,-,-,19.22,3.55,1.18,17.88545455,2.407336164,,,0.847457627
1936,7/23/1999,18.99,3.51,1.19,4672.12,-,-,18.99,3.51,1.19,17.98045455,2.430766242,,,0.840336134
1937,7/26/1999,18.8,3.47,1.21,4625.4,-,-,18.8,3.47,1.21,18.07363636,2.451258686,,,0.826446281
1938,7/27/1999,18.67,3.45,1.21,4593.22,-,-,18.67,3.45,1.21,18.16272727,2.469998974,,,0.826446281
1939,7/28/1999,18.69,3.45,1.21,4598.18,-,-,18.69,3.45,1.21,18.24409091,2.488969892,,,0.826446281
1940,7/29/1999,18.71,3.46,1.21,4603.42,-,-,18.71,3.46,1.21,18.32409091,2.508870091,,,0.826446281
1941,7/30/1999,18.46,3.41,1.23,4542.34,-,-,18.46,3.41,1.23,18.39818182,2.525843302,,,0.81300813
1942,8/2/1999,18.27,3.38,1.24,4494.18,-,-,18.27,3.38,1.24,18.46272727,2.540045538,,,0.806451613
1943,8/3/1999,18.4,3.4,1.23,4527.3,-,-,18.4,3.4,1.23,18.52409091,2.553931718,,,0.81300813
1944,8/4/1999,18.88,3.49,1.2,4644.07,-,-,18.88,3.49,1.2,18.58636364,2.570757822,,,0.833333333
1945,8/5/1999,18.7,3.46,1.21,4601.19,-,-,18.7,3.46,1.21,18.63590909,2.580061244,,,0.826446281
1946,8/6/1999,18.6,3.44,1.22,4575.3,-,-,18.6,3.44,1.22,18.68272727,2.588830453,,,0.819672131
1947,8/9/1999,20.02,3.45,1.2,4639.2,-,-,20.02,3.45,1.2,18.79318182,2.612935491,,,0.833333333
1948,8/10/1999,19.83,3.41,1.21,4594.12,-,-,19.83,3.41,1.21,18.88863636,2.631414683,,,0.826446281
1949,8/11/1999,19.65,3.38,1.23,4553.63,-,-,19.65,3.38,1.23,18.93454545,2.647667973,,,0.81300813
1950,8/12/1999,19.61,3.38,1.23,4543.64,-,-,19.61,3.38,1.23,18.97318182,2.661594396,,,0.81300813
1951,8/13/1999,19.37,3.33,1.24,4487.87,-,-,19.37,3.33,1.24,18.98318182,2.671322804,,,0.806451613
1952,8/16/1999,19.67,3.39,1.22,4558.23,-,-,19.67,3.39,1.22,19.01272727,2.684639451,,,0.819672131
1953,8/17/1999,19.94,3.43,1.21,4621,-,-,19.94,3.43,1.21,19.06181818,2.69895833,,,0.826446281
1954,8/18/1999,20.31,3.5,1.19,4705.13,-,-,20.31,3.5,1.19,19.11363636,2.715993941,,,0.840336134
1955,8/19/1999,19.98,3.44,1.21,4630.06,-,-,19.98,3.44,1.21,19.16863636,2.728834444,,,0.826446281
1956,8/20/1999,20.05,3.45,1.2,4645.81,-,-,20.05,3.45,1.2,19.21909091,2.739037724,,,0.833333333
1957,8/23/1999,20.41,3.51,1.18,4729.78,-,-,20.41,3.51,1.18,19.27318182,2.752530481,,,0.847457627
1958,8/24/1999,20.68,3.56,1.16,4792.1,-,-,20.68,3.56,1.16,19.35,2.768118868,,,0.862068966
1959,8/25/1999,20.37,3.51,1.18,4718.73,-,-,20.37,3.51,1.18,19.42136364,2.779622281,,,0.847457627
1960,8/26/1999,20.92,3.6,1.15,4846.36,-,-,20.92,3.6,1.15,19.52363636,2.794119035,,,0.869565217
1961,8/27/1999,21.02,3.62,1.15,4870.66,-,-,21.02,3.62,1.15,19.62954545,2.809017331,,,0.869565217
1962,8/30/1999,21.2,3.65,1.14,4905.89,-,-,21.2,3.65,1.14,19.74272727,2.823757048,,,0.877192982
1963,8/31/1999,21.16,3.64,1.14,4898.21,-,-,21.16,3.64,1.14,19.86545455,2.836906115,,,0.877192982
1964,9/1/1999,20.85,3.59,1.16,4824.44,-,-,20.85,3.59,1.16,19.98272727,2.845687181,,,0.862068966
1965,9/2/1999,20.44,3.52,1.18,4729.73,-,-,20.44,3.52,1.18,20.07545455,2.850397098,,,0.847457627
1966,9/3/1999,20.35,3.5,1.18,4709.93,-,-,20.35,3.5,1.18,20.14227273,2.854550371,,,0.847457627
1967,9/6/1999,20.88,3.59,1.15,4832.56,-,-,20.88,3.59,1.15,20.24136364,2.865710834,,,0.869565217
1968,9/7/1999,20.48,3.52,1.17,4773.65,-,-,20.48,3.52,1.17,20.32681818,2.872694651,,,0.854700855
1969,9/8/1999,20.52,3.53,1.17,4781.62,-,-,20.52,3.53,1.17,20.34954545,2.878488683,,,0.854700855
1970,9/9/1999,20.44,3.52,1.17,4764.59,-,-,20.44,3.52,1.17,20.37727273,2.883598443,,,0.854700855
1971,9/10/1999,20.43,3.51,1.17,4760.21,-,-,20.43,3.51,1.17,20.41272727,2.886834001,,,0.854700855
1972,9/14/1999,20.47,3.47,1.18,4731.12,-,-,20.47,3.47,1.18,20.45181818,2.898400091,,,0.847457627
1973,9/15/1999,20.17,3.42,1.2,4661.04,-,-,20.17,3.42,1.2,20.48818182,2.907509022,,,0.833333333
1974,9/16/1999,19.78,3.36,1.22,4571.09,-,-,19.78,3.36,1.22,20.49318182,2.913842887,,,0.819672131
1975,9/17/1999,19.98,3.39,1.21,4618.39,-,-,19.98,3.39,1.21,20.495,2.920247032,,,0.826446281
1976,9/20/1999,20.08,3.41,1.2,4641.07,-,-,20.08,3.41,1.2,20.48454545,2.926220987,,,0.833333333
1977,9/21/1999,20.05,3.4,1.2,4633,-,-,20.05,3.4,1.2,20.48772727,2.930858204,,,0.833333333
1978,9/22/1999,20.28,3.44,1.19,4687.23,-,-,20.28,3.44,1.19,20.49818182,2.936207118,,,0.840336134
1979,9/23/1999,20.49,3.48,1.18,4735.81,-,-,20.49,3.48,1.18,20.50181818,2.942047321,,,0.847457627
1980,9/24/1999,20.59,3.49,1.17,4757.82,-,-,20.59,3.49,1.17,20.49772727,2.946373426,,,0.854700855
1981,9/27/1999,20.4,3.46,1.18,4715.67,-,-,20.4,3.46,1.18,20.49909091,2.947252107,,,0.847457627
1982,9/28/1999,20.48,3.47,1.18,4733.42,-,-,20.48,3.47,1.18,20.47909091,2.948894092,,,0.847457627
1983,9/29/1999,20.76,3.52,1.16,4797.41,-,-,20.76,3.52,1.16,20.46727273,2.951849168,,,0.862068966
1984,9/30/1999,20.62,3.5,1.17,4764.42,-,-,20.62,3.5,1.17,20.44090909,2.953311227,,,0.854700855
1985,10/1/1999,20.35,3.45,1.19,4702.31,-,-,20.35,3.45,1.19,20.40409091,2.951595616,,,0.840336134
1986,10/4/1999,20.19,3.43,1.19,4654.72,-,-,20.19,3.43,1.19,20.37409091,2.949438642,,,0.840336134
1987,10/5/1999,20.43,3.47,1.18,4708.92,-,-,20.43,3.47,1.18,20.37363636,2.950546874,,,0.847457627
1988,10/6/1999,20.38,3.46,1.18,4697.7,-,-,20.38,3.46,1.18,20.375,2.951309415,,,0.847457627
1989,10/7/1999,21.53,3.65,1.12,4963.1,-,-,21.53,3.65,1.12,20.40454545,2.960953206,,,0.892857143
1990,10/8/1999,21.61,3.67,1.12,4981.74,-,-,21.61,3.67,1.12,20.45590909,2.971298447,,,0.892857143
1991,10/11/1999,21.84,3.7,1.1,5031.78,-,-,21.84,3.7,1.1,20.51590909,2.983649163,,,0.909090909
1992,10/12/1999,21.95,3.72,1.1,5057.32,-,-,21.95,3.72,1.1,20.58454545,2.99583739,,,0.909090909
1993,10/13/1999,21.84,3.71,1.1,5032.99,-,-,21.84,3.71,1.1,20.64863636,3.004323589,,,0.909090909
1994,10/14/1999,22.03,3.74,1.09,5075.39,-,-,22.03,3.74,1.09,20.71954545,3.013926444,,,0.917431193
1995,10/15/1999,21.2,3.6,1.14,4884.02,-,-,21.2,3.6,1.14,20.76636364,3.013355259,,,0.877192982
1996,10/18/1999,21.4,3.63,1.13,4930.69,-,-,21.4,3.63,1.13,20.84,3.013938855,,,0.884955752
1997,10/20/1999,21.45,3.64,1.12,4943.14,-,-,21.45,3.64,1.12,20.90681818,3.017200496,,,0.892857143
1998,10/21/1999,20.99,3.56,1.15,4836.91,-,-,20.99,3.56,1.15,20.94818182,3.016263997,,,0.869565217
1999,10/22/1999,20.86,3.54,1.16,4783.08,-,-,20.86,3.54,1.16,20.985,3.013345002,,,0.862068966
2000,10/25/1999,21.08,3.58,1.14,4816.01,-,-,21.08,3.58,1.14,21.02136364,3.01133999,,,0.877192982
2001,10/26/1999,21.08,3.57,1.14,4814.34,-,-,21.08,3.57,1.14,21.04818182,3.011385992,,,0.877192982
2002,10/27/1999,20.82,3.53,1.16,4756.2,-,-,20.82,3.53,1.16,21.05863636,3.008757034,,,0.862068966
2003,10/28/1999,19.91,3.32,1.23,4594.57,-,-,19.91,3.32,1.23,21.03636364,3.001904952,,,0.81300813
2004,10/29/1999,19.26,3.21,1.27,4444.56,-,-,19.26,3.21,1.27,20.98090909,2.98991457,,,0.787401575
2005,11/1/1999,18.51,3.09,1.32,4270.74,-,-,18.51,3.09,1.32,20.87863636,2.974989248,,,0.757575758
2006,11/2/1999,19.46,3.25,1.26,4491.56,-,-,19.46,3.25,1.26,20.82590909,2.964988007,,,0.793650794
2007,11/3/1999,19.31,3.22,1.27,4456.18,-,-,19.31,3.22,1.27,20.77863636,2.954639249,,,0.787401575
2008,11/4/1999,19.44,3.24,1.26,4485.92,-,-,19.44,3.24,1.26,20.74454545,2.946050968,,,0.793650794
2009,11/5/1999,19.93,3.33,1.23,4598.45,-,-,19.93,3.33,1.23,20.72181818,2.941815795,,,0.81300813
2010,11/7/1999,20.15,3.36,1.21,4650.54,-,-,20.15,3.36,1.21,20.71136364,2.940708622,,,0.826446281
2011,11/9/1999,20.03,3.34,1.22,4621.96,-,-,20.03,3.34,1.22,20.64318182,2.939409101,,,0.819672131
2012,11/11/1999,20.1,3.36,1.22,4639.36,-,-,20.1,3.36,1.22,20.57454545,2.936243936,,,0.819672131
2013,11/12/1999,20.06,3.35,1.22,4629.61,-,-,20.06,3.35,1.22,20.49363636,2.931343619,,,0.819672131
2014,11/15/1999,19.9,3.32,1.23,4585.92,-,-,19.9,3.32,1.23,20.40045455,2.924790578,,,0.81300813
2015,11/16/1999,19.87,3.32,1.23,4578.87,-,-,19.87,3.32,1.23,20.31090909,2.915287365,,,0.81300813
2016,11/17/1999,19.91,3.28,1.23,4541.48,-,-,19.91,3.28,1.23,20.21454545,2.907538746,,,0.81300813
2017,11/18/1999,20.19,3.32,1.21,4606.16,-,-,20.19,3.32,1.21,20.16863636,2.899073304,,,0.826446281
2018,11/19/1999,20.1,3.31,1.22,4584.1,-,-,20.1,3.31,1.22,20.10954545,2.892825394,,,0.819672131
2019,11/22/1999,20.32,3.35,1.2,4636.31,-,-,20.32,3.35,1.2,20.05818182,2.88637671,,,0.833333333
2020,11/24/1999,20.54,3.38,1.19,4686.11,-,-,20.54,3.38,1.19,20.03772727,2.880945216,,,0.840336134
2021,11/25/1999,20.78,3.42,1.18,4740.68,-,-,20.78,3.42,1.18,20.03409091,2.877676359,,,0.847457627
2022,11/26/1999,20.63,3.4,1.19,4704.99,-,-,20.63,3.4,1.19,20.01363636,2.871365855,,,0.840336134
2023,11/29/1999,20.34,3.35,1.2,4639.43,-,-,20.34,3.35,1.2,19.98,2.86367957,,,0.833333333
2024,11/30/1999,20.26,3.34,1.21,4622.21,-,-,20.26,3.34,1.21,19.95454545,2.853638315,,,0.826446281
2025,12/1/1999,20.23,3.33,1.21,4614.96,-,-,20.23,3.33,1.21,19.96909091,2.842099605,,,0.826446281
2026,12/2/1999,20.57,3.39,1.19,4691.67,-,-,20.57,3.39,1.19,20.02863636,2.833034873,,,0.840336134
2027,12/3/1999,20.67,3.4,1.18,4714.14,-,-,20.67,3.4,1.18,20.12681818,2.822709537,,,0.847457627
2028,12/6/1999,21.2,3.49,1.15,4835.98,-,-,21.2,3.49,1.15,20.20590909,2.814186188,,,0.869565217
2029,12/7/1999,21.34,3.51,1.15,4867.61,-,-,21.34,3.51,1.15,20.29818182,2.804889187,,,0.869565217
2030,12/8/1999,21.05,3.47,1.16,4802.21,-,-,21.05,3.47,1.16,20.37136364,2.793895511,,,0.862068966
2031,12/9/1999,21.23,3.49,1.15,4842.15,-,-,21.23,3.49,1.15,20.43045455,2.786719872,,,0.869565217
2032,12/10/1999,20.88,3.44,1.17,4791.46,-,-,20.88,3.44,1.17,20.46363636,2.777066199,,,0.854700855
2033,12/13/1999,20.93,3.45,1.16,4802.96,-,-,20.93,3.45,1.16,20.50454545,2.767950052,,,0.862068966
2034,12/14/1999,20.44,3.37,1.19,4690.78,-,-,20.44,3.37,1.19,20.52,2.755035895,,,0.840336134
2035,12/15/1999,20.35,3.35,1.2,4668.55,-,-,20.35,3.35,1.2,20.53318182,2.742095899,,,0.833333333
2036,12/16/1999,20.53,3.38,1.19,4710.49,-,-,20.53,3.38,1.19,20.56181818,2.729234512,,,0.840336134
2037,12/17/1999,20.38,3.36,1.2,4675.85,-,-,20.38,3.36,1.2,20.585,2.715654276,,,0.833333333
2038,12/20/1999,20.56,3.39,1.19,4746.54,-,-,20.56,3.39,1.19,20.61454545,2.702470825,,,0.840336134
2039,12/21/1999,20.73,3.42,1.18,4786.01,-,-,20.73,3.42,1.18,20.63909091,2.687834355,,,0.847457627
2040,12/22/1999,21.43,3.54,1.14,4948.54,-,-,21.43,3.54,1.14,20.69954545,2.675798701,,,0.877192982
2041,12/23/1999,21.52,3.55,1.13,4969.22,-,-,21.52,3.55,1.13,20.75409091,2.66382338,,,0.884955752
2042,12/24/1999,21.11,3.49,1.16,4874.73,-,-,21.11,3.49,1.16,20.78,2.648423709,,,0.862068966
2043,12/27/1999,20.87,3.45,1.17,4818.37,-,-,20.87,3.45,1.17,20.78409091,2.629307479,,,0.854700855
2044,12/28/1999,21.05,3.48,1.16,4861.93,-,-,21.05,3.48,1.16,20.80318182,2.616533173,,,0.862068966
2045,12/29/1999,21.38,3.53,1.14,4939.47,-,-,21.38,3.53,1.14,20.85045455,2.609179381,,,0.877192982
2046,12/30/1999,21.67,3.58,1.13,5005.82,-,-,21.67,3.58,1.13,20.91454545,2.606604776,,,0.884955752
2047,1/3/2000,23.27,3.84,1.05,5375.11,-,-,23.27,3.84,1.05,21.05272727,2.614991787,,,0.952380952
2048,1/4/2000,23.77,3.93,1.03,5491.01,-,-,23.77,3.93,1.03,21.19818182,2.628854592,,,0.970873786
2049,1/5/2000,23.19,3.83,1.05,5357,-,-,23.19,3.83,1.05,21.31272727,2.638682941,,,0.952380952
2050,1/6/2000,23.47,3.88,1.04,5421.53,-,-,23.47,3.88,1.04,21.41590909,2.651685715,,,0.961538462
2051,1/7/2000,23.44,3.87,1.04,5414.48,-,-,23.44,3.87,1.04,21.51136364,2.662656979,,,0.961538462
2052,1/10/2000,23.89,3.94,1.02,5518.39,-,-,23.89,3.94,1.02,21.64045455,2.675208693,,,0.980392157
2053,1/11/2000,22.93,3.79,1.06,5296.3,-,-,22.93,3.79,1.06,21.71772727,2.679280141,,,0.943396226
2054,1/12/2000,23.77,3.93,1.03,5491.2,-,-,23.77,3.93,1.03,21.84909091,2.692218617,,,0.970873786
2055,1/13/2000,23.57,3.89,1.04,5444.82,-,-,23.57,3.89,1.04,21.96909091,2.701508313,,,0.961538462
2056,1/14/2000,23.68,3.91,1.03,5471.27,-,-,23.68,3.91,1.03,22.11636364,2.709054594,,,0.970873786
2057,1/17/2000,23.26,3.81,1.05,5404.07,-,-,23.26,3.81,1.05,22.24863636,2.712249349,,,0.952380952
2058,1/18/2000,23.52,3.85,1.04,5464.51,-,-,23.52,3.85,1.04,22.38454545,2.718426099,,,0.961538462
2059,1/19/2000,23.58,3.86,1.03,5478.24,-,-,23.58,3.86,1.03,22.53,2.725641065,,,0.970873786
2060,1/20/2000,23.05,3.77,1.06,5355.8,-,-,23.05,3.77,1.06,22.64318182,2.725809372,,,0.943396226
2061,1/21/2000,23.34,3.82,1.04,5423.05,-,-,23.34,3.82,1.04,22.76181818,2.724890432,,,0.961538462
2062,1/24/2000,23.49,3.84,1.04,5458.06,-,-,23.49,3.84,1.04,22.85545455,2.727197365,,,0.961538462
2063,1/25/2000,23.1,3.78,1.05,5367.79,-,-,23.1,3.78,1.05,22.92727273,2.7274662,,,0.952380952
2064,1/27/2000,23.11,3.78,1.05,5369.1,-,-,23.11,3.78,1.05,23.01818182,2.725598887,,,0.952380952
2065,1/28/2000,22.97,3.76,1.06,5335.8,-,-,22.97,3.76,1.06,23.11363636,2.716448955,,,0.943396226
2066,1/31/2000,22.4,3.67,1.09,5205.29,-,-,22.4,3.67,1.09,23.175,2.704673077,,,0.917431193
2067,2/1/2000,22.45,3.67,1.08,5215.54,-,-,22.45,3.67,1.08,23.22363636,2.693172191,,,0.925925926
2068,2/2/2000,22.83,3.74,1.07,5304.92,-,-,22.83,3.74,1.07,23.27636364,2.681586852,,,0.934579439
2069,2/3/2000,22.98,3.76,1.06,5340.19,-,-,22.98,3.76,1.06,23.26318182,2.666530459,,,0.943396226
